toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,pl_bmasse,scale,Vmag,Jmag,Hmag,TSM,vsini
2122.01,311408969,KP,17h37m05.64s,264.27351,+25d43m52.13s,25.731147,7.393,0.018,-0.018,0,-8.116,0.021,-0.021,0,2459767.525934,0.001042,-0.001042,0,3.5852284,0.0000033,-0.0000033,0,3.0197224,0.044762,-0.044762,0,0.016909228538,202.52211,-202.52211,0,14.5431829,0.7277281,-0.7277281,0,547.1719916,,,,1233.5328348,,,,12.658,0.007,-0.007,0,511.388,3.6095,-3.6095,0,5852,126.792,-126.792,0,4.40684,0.0787424,-0.0787424,0,1.06725,0.0521709,-0.0521709,0,2020-07-29 05:13:33,2023-03-15 16:02:02,87.6639569755827,1.15,13.197,12.02,11.714,186.754941959562,
2123.01,105840719,PC,16h15m45.81s,243.940883,+17d01m26.05s,17.023904,-37.284,0.038,-0.038,0,-26.414,0.037,-0.037,0,2459691.819821,0.002304,-0.002304,0,10.3088372,0.0000471,-0.0000471,0,3.473,0.298,-0.298,0,0.00196,1.10738,-1.10738,0,3.80877,0.227828,-0.227828,0,71.1658,,,,809,,,,9.5373,0.006,-0.006,0,86.2732,0.2289,-0.2289,0,5432,127.165,-127.165,0,4.56341,0.0781863,-0.0781863,0,0.84,0.05,-0.05,0,2020-07-29 05:13:33,2023-06-03 12:02:53,15.3597425435602,1.28,10.237,8.853,8.53,101.54925289778,
2124.01,159742538,KP,17h53m13.04s,268.304336,+37d12m42.26s,37.21174,-6.482,0.044,-0.044,0,-20.855,0.043,-0.043,0,2459767.927156,0.000383,-0.000383,0,3.5539283,0.0000021,-0.0000021,0,3.6341388,0.0250661,-0.0250661,0,0.0093683887704,55.471012,-55.471012,0,21.2028076,1.1076765,-1.1076765,0,2276.2950187,,,,1761.6794429,,,,11.1116,0.006,-0.006,0,515.98,6.935,-6.935,0,6184,138.383,-138.383,0,3.9042,0.0873166,-0.0873166,0,2.0085199,0.104535,-0.104535,0,2020-07-29 05:13:33,2023-03-15 16:02:02,143.111702535503,1.15,11.932,10.583,10.35,255.781549737587,
2125.01,116242971,KP,17h50m33.72s,267.640491,+36d34m12.63s,36.570176,-0.136,0.038,-0.038,0,-10.962,0.045,-0.045,0,2459760.489728,0.001442,-0.001442,0,5.0316309,0.000004,-0.000004,0,5.6042382,0.0330926,-0.0330926,0,0.0054543434819,39.33117,-39.33117,0,16.4901283,0.7625309,-0.7625309,0,1766.8411884,,,,1653.5568407,,,,10.1213,0.008,-0.008,0,368.03,3.1315,-3.1315,0,6350,133.7,-133.7,0,3.87,0.08,-0.08,0,2.1627901,0.0989498,-0.0989498,0,2020-07-29 05:13:33,2023-03-15 16:02:02,103.217897678587,1.15,10.585,9.631,9.385,233.662939751584,
2126.01,116264089,KP,17h52m06.99s,268.029111,+37d32m46.78s,37.546327,-24.529,0.037,-0.037,0,34.809,0.041,-0.041,0,2459391.063502,0.000216,-0.000216,0,1.306188,0.0000003,-0.0000003,0,1.4177746,0.0074706,-0.0074706,0,0.0247462794438,145.69313,-145.69313,0,16.758883,1.2310016,-1.2310016,0,1025.5021895,,,,1443.2894048,,,,11.7213,0.006,-0.006,0,231.337,1.2955,-1.2955,0,5489,139.399,-139.399,0,4.59342,0.0885229,-0.0885229,0,0.820181,0.0486935,-0.0486935,0,2020-07-29 05:13:33,2023-03-15 16:02:02,105.410131194902,1.15,12.362,11.015,10.655,486.838875125532,
2127.01,21744120,KP,17h05m23.13s,256.346376,+33d00m44.37s,33.012325,-14.073,0.034,-0.034,0,-36.689,0.042,-0.042,0,2458983.744992,0.000385,-0.000385,0,5.5080682,0.0000717,-0.0000717,0,2.6399995,0.0344365,-0.0344365,0,0.0215847573167,193.81427,-193.81427,0,10.7299795,0.7361982,-0.7361982,0,82.2406616,,,,768.0533689,,,,11.733,0.006,-0.006,0,161.4,0.6075,-0.6075,0,4790,117.624,-117.624,0,4.58765,0.0884501,-0.0884501,0,0.740113,0.0496683,-0.0496683,0,2020-07-29 05:13:34,2021-10-29 12:59:15,59.039452858811,1.15,12.597,10.822,10.34,282.328249604223,
2128.01,21832928,PC,17h07m55.63s,256.9818,+32d06m19.09s,32.105303,-162.014,0.038,-0.038,0,-42.123,0.041,-0.041,0,2458987.266354,0.003391,-0.003391,0,16.3413889,0.0001279,-0.0001279,0,5.3764481,0.266067,-0.266067,0,0.0003720970618,23.872057,-23.872057,0,2.629079,0.1474621,-0.1474621,0,86.231465,,,,777.2060824,,,,6.6813,0.006,-0.006,0,36.578,0.03435,-0.03435,0,5991.11,101.692,-101.692,0,4.37711,0.0725906,-0.0725906,0,1.12506,0.042211,-0.042211,0,2020-07-29 05:13:34,2023-03-09 16:02:02,9.48655417619373,1.26,7.22142,6.117,5.872,71.8322516485297,
2129.01,101721385,KP,17h20m27.88s,260.116172,+38d14m31.8s,38.242168,2.241,0.042,-0.042,0,-6.714,0.045,-0.045,0,2459762.100336,0.000422,-0.000422,0,4.627664,0.0000055,-0.0000055,0,2.306,0.228,-0.228,0,0.00619,43.3954,-43.3954,0,14.3694,1.29133,-1.29133,0,1038.78,,,,1581,,,,9.54417,0.006,-0.006,0,222.663,1.2505,-1.2505,0,6727.6,123.7,-123.7,0,4.22,0.09,-0.09,0,1.55,0.07,-0.07,0,2020-07-29 05:13:34,2022-08-23 16:02:02,86.3046089017649,1.15,9.988,9.094,8.927,338.365724146279,
213.01,234345288,PC,02h35m32.95s,38.887291,-71d37m27.29s,-71.624247,50.866,0.044,-0.044,0,-19.872,0.036,-0.036,0,2458343.335721,0.001544,-0.001544,0,23.5199156,0.0000915,-0.0000915,0,3.4610052,0.2953233,-0.2953233,0,0.0013798656583,66.91541,-66.91541,0,2.4553729,0.8663881,-0.8663881,0,8.4770679,,,,435.1922626,,,,9.7806,0.006,-0.006,0,54.3256,0.0575,-0.0575,0,4566.4,64,-64,0,4.93,0.12,-0.12,0,0.672062,0.0515351,-0.0515351,0,2018-11-14 15:06:55,2021-10-29 12:59:15,8.67993473779988,1.26,10.879,8.782,8.198,44.6221892193739,
213.02,234345288,PC,02h35m32.95s,38.887291,-71d37m27.29s,-71.624247,50.866,0.044,-0.044,0,-19.872,0.036,-0.036,0,2458328.444889,0.002661,-0.002661,0,7.7565313,0.0000498,-0.0000498,0,2.4229146,0.3422679,-0.3422679,0,0.000316239302,38.111996,-38.111996,0,1.2206715,1.1213404,-1.1213404,0,37.2051685,,,,629.8984918,,,,9.7806,0.006,-0.006,0,54.3256,0.0575,-0.0575,0,4566.4,64,-64,0,4.93,0.12,-0.12,0,0.672062,0.0515351,-0.0515351,0,2021-07-01 22:11:19,2021-10-29 12:59:15,3.49898604578635,0.19,10.879,8.782,8.198,2.75269418284565,
2130.01,320798691,KP,18h06m09.04s,271.537672,+26d25m35.78s,26.426606,-7.437,0.03,-0.03,0,-13.402,0.037,-0.037,0,2459010.827728,0.000605,-0.000605,0,5.0052605,0.0000071,-0.0000071,0,4.9057646,0.0494397,-0.0494397,0,0.007641404098,82.416824,-82.416824,0,13.6314528,0.5997112,-0.5997112,0,746.902456,,,,1333.3240765,,,,11.0269,0.006,-0.006,0,344.05,2.889,-2.889,0,6115,128.697,-128.697,0,4.16703,0.0816443,-0.0816443,0,1.46701,0.0633166,-0.0633166,0,2020-08-07 21:59:53,2023-03-15 16:02:02,80.5876611220246,1.15,11.667,10.423,10.128,194.062525915809,
2131.01,27848472,KP,18h34m31.62s,278.631741,+35d39m41.15s,35.661431,-6.069,0.042,-0.042,0,-21.745,0.049,-0.049,0,2459771.157718,0.000175,-0.000175,0,1.8468373,0.0000004,-0.0000004,0,2.7579171,0.0083855,-0.0083855,0,0.0120475946062,35.39704,-35.39704,0,15.605947,0.8088985,-0.8088985,0,2664.9035026,,,,1832.4837051,,,,10.1058,0.006,-0.006,0,231.161,1.6365,-1.6365,0,6352,144.2,-144.2,0,4.27,0.09,-0.09,0,1.36116,0.0704774,-0.0704774,0,2020-08-07 21:59:53,2023-03-15 16:02:02,96.0817556537316,1.15,10.632,9.603,9.407,589.045528052542,
2132.01,358516596,KP,18h53m13.31s,283.305449,+24d07m38.09s,24.127248,-14.583,0.03,-0.03,0,-31.197,0.041,-0.041,0,2459391.154184,0.000457,-0.000457,0,3.2440454,0.0000054,-0.0000054,0,3.6774272,0.0339991,-0.0339991,0,0.0150119381969,235.3968,-235.3968,0,21.0498466,1.2848113,-1.2848113,0,983.3097556,,,,1428.2108779,,,,10.2025,0.006,-0.006,0,197.572,1,-1,0,5703,99.1,-99.1,0,4.16,0.07,-0.07,0,1.38951,0.0603015,-0.0603015,0,2020-08-07 21:59:53,2023-03-15 16:02:02,141.770992588965,1.15,10.845,9.586,9.269,527.047622309106,
2133.01,39200363,PC,17h24m58.52s,261.243831,+32d47m54.23s,32.798397,-17.882,0.036,-0.036,0,64.347,0.036,-0.036,0,2458985.882828,0.00124,-0.00124,0,3.8266587,0.0000159,-0.0000159,0,2.0605848,0.3131138,-0.3131138,0,0.0011818154296,93.22662,-93.22662,0,2.4536347,1.5022432,-1.5022432,0,81.1071602,,,,765.3931102,,,,10.8571,0.006,-0.006,0,75.1973,0.1361,-0.1361,0,4175,123.3,-123.3,0,4.54,0.11,-0.11,0,0.716312,0.0671683,-0.0671683,0,2020-08-07 21:59:54,2023-03-09 16:02:02,8.67194751180465,1.26,12.008,9.759,9.144,42.8705812943552,
2134.01,75878355,PC,18h07m44.52s,271.935501,+39d04m22.54s,39.072927,54.371,0.052,-0.052,0,-283.05,0.051,-0.051,0,2459776.71381,0.00085,-0.00085,0,9.2292064,0.0000232,-0.0000232,0,2.927,0.085,-0.085,0,0.00156,0.294085,-0.294085,0,3.09843,0.261692,-0.261692,0,25.7273,,,,627,,,,7.7945,0.006,-0.006,0,22.6202,0.01595,-0.01595,0,4406,123.336,-123.336,0,4.50428,0.0980128,-0.0980128,0,0.77,0.06,-0.06,0,2020-08-07 21:59:54,2023-04-03 12:03:26,11.7448631241465,1.28,8.933,6.776,6.247,173.443167601291,
2134.02,75878355,PC,18h07m44.52s,271.935501,+39d04m22.54s,39.072927,54.371,0.052,-0.052,0,-283.05,0.051,-0.051,0,2459718.969576,0.00025,-0.00025,0,,,,0,5.109,0.045,-0.045,0,0.00967,0.248797,-0.248797,0,7.85085,0.654158,-0.654158,0,8.23524,,,,471,,,,7.7945,0.006,-0.006,0,22.6202,0.01595,-0.01595,0,4406,123.336,-123.336,0,4.50428,0.0980128,-0.0980128,0,0.77,0.06,-0.06,0,2022-07-28 21:43:09,2022-08-17 12:02:55,39.3328528896743,1.15,8.933,6.776,6.247,548.994270451792,
2135.01,76419763,KP,18h17m37.33s,274.405533,+36d37m17.26s,36.621462,11.866,0.033,-0.033,0,6.031,0.039,-0.039,0,2459414.394742,0.000251,-0.000251,0,2.7884723,0.000001,-0.000001,0,2.9462464,0.0178283,-0.0178283,0,0.0144676854046,72.36582,-72.36582,0,13.9432645,0.7793897,-0.7793897,0,850.6754194,,,,1377.4020358,,,,11.3998,0.006,-0.006,0,303.336,1.8015,-1.8015,0,5833,144.943,-144.943,0,4.35385,0.0853583,-0.0853583,0,1.12956,0.0628719,-0.0628719,0,2020-08-07 21:59:54,2023-03-15 16:02:02,82.9922559115675,1.15,11.954,10.844,10.522,310.56025314347,
2136.01,336128819,CP,18h44m42.32s,281.176343,+36d33m47.28s,36.563132,-33.8,0.103,-0.103,0,177.358,0.112,-0.112,0,2459394.593726,0.002156,-0.002156,0,7.8519082,0.0000367,-0.0000367,0,1.6318726,0.2721165,-0.2721165,0,0.0038739591492,266.78912,-266.78912,0,2.1705803,0.5446732,-0.5446732,0,4.8904688,,,,379.2777558,,,,11.7371,0.007,-0.007,0,33.3631,0.06425,-0.06425,0,3384,157,-157,0,4.87998,0.0008348,-0.0008348,0,0.34388,0.0103308,-0.0103308,0,2020-08-07 21:59:54,2022-06-01 12:04:12,7.39456070088424,1.26,14.32,10.184,9.604,59.4029197375977,
2137.01,23059280,APC,18h16m34.55s,274.143956,+34d10m22.84s,34.173012,17.988,0.032,-0.032,0,-9.101,0.038,-0.038,0,2459393.08477,0.000581,-0.000581,0,14.1502269,0.0000273,-0.0000273,0,3.8264451,0.043275,-0.043275,0,0.0413588663923,416.6034,-416.6034,0,18.6317683,1.2525848,-1.2525848,0,34.4595552,,,,617.9412206,,,,12.2186,0.006,-0.006,0,244.755,1.1275,-1.1275,0,4882,123.99,-123.99,0,4.45655,0.0865848,-0.0865848,0,0.873952,0.0582613,-0.0582613,0,2020-08-07 21:59:54,2022-02-16 10:10:02,120.974562835121,1.15,13.013,11.357,10.915,288.293602615176,
2138.01,336267424,FP,18h46m38.86s,281.6619,+41d33m36.07s,41.56002,1.395,0.075,-0.075,0,-7.478,0.082,-0.082,0,2458684.221959,0.000185,-0.000185,0,1.4821845,0.0000007,-0.0000007,0,2.5956827,0.0258499,-0.0258499,0,0.0162692562793,140.9483,-140.9483,0,27.5079498,6.821365,-6.821365,0,4005.675856,,,,2029.0310837,,,,12.5466,0.006,-0.006,0,772.026,26.103,-26.103,0,6835.31,137.219,-137.219,0,4.37191,0.0939989,-0.0939989,0,1.31284,0.0728443,-0.0728443,0,2020-08-07 21:59:54,2022-12-12 16:02:01,200.751802878674,1.15,12.927,12.023,11.851,243.789147323713,
2139.01,308172249,KP,17h49m08.37s,267.284885,+29d52m44.55s,29.879043,-18.197,0.022,-0.022,0,-12.092,0.026,-0.026,0,2459768.65359,0.000324,-0.000324,0,1.4013784,0.0000009,-0.0000009,0,1.7042715,0.0216571,-0.0216571,0,0.0197352001267,226.22255,-226.22255,0,13.9977478,0.9058741,-0.9058741,0,917.4100949,,,,1403.6558119,,,,12.4197,0.007,-0.007,0,298.214,1.4135,-1.4135,0,4984,124.134,-124.134,0,4.41028,0.0852564,-0.0852564,0,0.934977,0.0597739,-0.0597739,0,2020-08-07 21:59:54,2023-03-15 16:02:02,83.414082650399,1.15,13.181,11.581,11.123,307.100234680285,
214.01,167415965,PC,06h37m50.1s,99.458741,-70d55m52.78s,-70.931327,-149.853,0.043,-0.043,0,298.759,0.058,-0.058,0,2460006.520816,0.0033,-0.0033,0,18.5537756,0.0000595,-0.0000595,0,3.456,0.328,-0.328,0,0.000449,14.8183,-14.8183,0,1.5494,0.102959,-0.102959,0,21.1263,,,,597,,,,8.0089,0.006,-0.006,0,38.96,0.03765,-0.03765,0,5346.2,141.5,-141.5,0,4.6,0.09,-0.09,0,0.8,0.05,-0.05,0,2019-05-07 17:42:38,2023-05-11 16:02:02,4.77063710032425,1.26,8.71,7.311,6.976,45.0235511394309,
214.02,167415965,PC,06h37m50.1s,99.458741,-70d55m52.78s,-70.931327,-149.853,0.043,-0.043,0,298.759,0.058,-0.058,0,2460038.97275,0.006434,-0.006434,0,9.6960161,0.0000605,-0.0000605,0,2.717,0.878,-0.878,0,0.000125,10.1988,-10.1988,0,0.773179,0.0699091,-0.0699091,0,65.3892,,,,792,,,,8.0089,0.006,-0.006,0,38.96,0.03765,-0.03765,0,5346.2,141.5,-141.5,0,4.6,0.09,-0.09,0,0.8,0.05,-0.05,0,2020-03-11 15:13:21,2023-05-11 16:02:02,1.93253705043323,0.19,8.71,7.311,6.976,3.08888951804221,
2140.01,399860444,KP,19h07m14.05s,286.808526,+49d18m59.12s,49.316421,5.219,0.043,-0.043,0,1.619,0.043,-0.043,0,2459012.510963,0.000094,-0.000094,0,2.4706114,0.0000006,-0.0000006,0,1.794486,0.0082522,-0.0082522,0,0.0143107159758,72.29766,-72.29766,0,13.7703405,0.5475148,-0.5475148,0,817.5658193,,,,1363.7991993,,,,10.854,0.006,-0.006,0,215.32,1.0445,-1.0445,0,5854,101.6,-101.6,0,4.45,0.07,-0.07,0,1.01613,0.0402412,-0.0402412,0,2020-08-07 21:59:54,2023-03-15 16:02:02,81.6567042079634,1.15,11.254,10.232,9.92,404.691259321759,
2141.01,287256467,PC,17h15m02.96s,258.762346,+18d20m25.24s,18.340345,52.121,0.056,-0.056,0,-98.334,0.073,-0.073,0,2458992.503041,0.001357,-0.001357,0,18.2615937,0.0000706,-0.0000706,0,3.7116163,0.1787964,-0.1787964,0,0.0009843130005,45.26371,-45.26371,0,3.1669431,0.3014098,-0.3014098,0,44.3386744,,,,658.1356644,,,,8.8975,0.006,-0.006,0,77.682,0.22505,-0.22505,0,5674,123.907,-123.907,0,4.49483,0.0781668,-0.0781668,0,0.941409,0.0476533,-0.0476533,0,2020-08-07 21:59:54,2023-03-09 16:02:02,12.0835933876209,1.28,9.46,8.268,7.92,57.4069049532949,
2142.01,44313455,PC,17h48m11.19s,267.046624,+15d58m48.39s,15.980109,-55.022,0.096,-0.096,0,106.407,0.083,-0.083,0,2459014.835542,0.002524,-0.002524,0,9.3004351,0.000051,-0.000051,0,2.3510062,0.3911533,-0.3911533,0,0.0015952088627,170.11354,-170.11354,0,1.5550304,0.341754,-0.341754,0,4.6279256,,,,374.0815959,,,,11.0768,0.007,-0.007,0,27.7525,0.0387,-0.0387,0,3472,157,-157,0,4.86042,0.0007869,-0.0007869,0,0.363966,0.0108484,-0.0108484,0,2020-08-07 21:59:54,2023-06-12 12:03:00,4.79318633962565,1.26,13.278,9.61,9.038,34.7320462328553,
2143.01,103195323,PC,04h10m17.52s,62.572982,+75d10m15.35s,75.170931,-3.914,0.039,-0.039,0,7.041,0.041,-0.041,0,2459934.358851,0.001242,-0.001242,0,5.589946,0.0000129,-0.0000129,0,5.032,0.327,-0.327,0,0.00384,1.33946,-1.33946,0,12.1202,0.480443,-0.480443,0,1816.63,,,,1818,,,,10.1041,0.011,-0.011,0,378.684,3.58,-3.58,0,7437,138.2,-138.2,0,4.09,0.08,-0.08,0,1.95,0.07,-0.07,0,2020-08-07 21:59:54,2023-02-09 16:02:01,69.1713873704047,1.15,10.434,9.65,9.564,196.638069577662,
2144.01,428988981,PC,23h21m00.75s,350.25314,+79d26m30.42s,79.441782,74.093,0.041,-0.041,0,77.67,0.036,-0.036,0,2458791.633715,0.003184,-0.003184,0,37.3408358,0.0002472,-0.0002472,0,5.6481579,0.3840418,-0.3840418,0,0.0008851863609,59.271515,-59.271515,0,2.7196364,0.4496567,-0.4496567,0,13.1004063,,,,485.2225105,,,,9.90667,0.006,-0.006,0,105.806,0.2765,-0.2765,0,5452,126.524,-126.524,0,4.53224,0.0820865,-0.0820865,0,0.875453,0.0474372,-0.0474372,0,2020-08-07 21:59:54,2023-03-09 16:02:02,9.91351944818629,1.26,10.501,9.271,8.849,24.7110124788178,
2145.01,88992642,CP,17h35m01.94s,263.758075,+40d41m42.15s,40.695043,-6.512,0.035,-0.035,0,-3.281,0.04,-0.04,0,2459403.202703,0.00115,-0.00115,0,10.2611053,0.0000465,-0.0000465,0,7.334,0.131,-0.131,0,0.00192,0.122109,-0.122109,0,12.1819,0.559002,-0.559002,0,506.103,,,,1321,,,,8.55942,0.006,-0.006,0,224.731,1.097,-1.097,0,6202,129.8,-129.8,0,3.63,0.08,-0.08,0,2.78,0.13,-0.13,0,2020-08-07 22:11:48,2022-02-16 10:10:02,69.6295042826839,1.15,9.07,8.021,7.81,151.037563810757,
2146.01,158916431,FP,17h59m57.6s,269.989998,+29d39m18.63s,29.655175,-1.546,0.037,-0.037,0,-8.573,0.042,-0.042,0,2459765.039868,0.000758,-0.000758,0,5.8924856,0.000011,-0.000011,0,3.134,0.146,-0.146,0,0.00453,16.6706,-16.6706,0,17.4655,1.16352,-1.16352,0,1958.56,,,,1853,,,,9.9094,0.007,-0.007,0,402.908,4.1665,-4.1665,0,7272,126.3,-126.3,0,4,0.09,-0.09,0,2.13,0.08,-0.08,0,2020-08-10 17:26:48,2022-08-24 16:02:02,111.224149667394,1.15,10.222,9.565,9.416,220.350859620922,
2147.01,341630071,PC,10h22m33.98s,155.641594,+83d05m01.41s,83.083724,-19.848,0.046,-0.046,0,1.719,0.052,-0.052,0,2459599.176807,0.00112,-0.00112,0,26.2049782,0.0000928,-0.0000928,0,5.8635323,0.1108571,-0.1108571,0,0.0055931821784,95.09231,-95.09231,0,10.15497,0.534976,-0.534976,0,68.292759,,,,733.1847347,,,,10.7047,0.007,-0.007,0,282.108,2.516,-2.516,0,6115,128.3,-128.3,0,4.25,0.08,-0.08,0,1.3363301,0.0628392,-0.0628392,0,2020-08-10 17:26:48,2023-05-22 16:02:02,54.9599086653438,1.15,11.098,10.131,9.88,97.6032368559297,
2148.01,233569098,FP,18h47m15.4s,281.814167,+64d48m23.47s,64.806519,1.784,0.137,-0.137,0,26.175,0.129,-0.129,0,2458693.42328,0.00111,-0.00111,0,23.48522,0.00014,-0.00014,0,3.546,0.183,-0.183,0,0.00602,19.3491,-19.3491,0,14.0152,1.01956,-1.01956,0,62.0856,,,,782,,,,10.6746,0.007,-0.007,0,299.668,5.442,-5.442,0,5930,123.1,-123.1,0,4.11,0.08,-0.08,0,1.51,0.08,-0.08,0,2020-08-10 17:26:48,2021-10-29 12:59:15,83.5493073224225,1.15,11.199,10.114,9.837,102.522429475939,
2149.01,1716467085,PC,19h02m23.16s,285.596508,+42d30m26.69s,42.507414,13.345,0.052,-0.052,0,15.465,0.085,-0.085,0,2459445.886663,0.001022,-0.001022,0,0.5847238,0.0000013,-0.0000013,0,0.951,0.24,-0.24,0,0.00055,1.64523,-1.64523,0,3.35818,0.752223,-0.752223,0,6121.72,,,,2464,,,,10.1099,0.007,-0.007,0,222.25,1.588,-1.588,0,6020,139.3,-139.3,0,4.18,0.08,-0.08,0,1.27,0.28,-0.28,0,2020-08-10 17:26:48,2022-09-01 10:10:01,13.0406406087609,1.28,10.6386,,,,
215.01,231912935,PC,00h29m16.32s,7.318008,-63d47m26.24s,-63.790623,-12.474,0.042,-0.042,0,-5.862,0.039,-0.039,0,2458334.39996,0.004078,-0.004078,0,26.2851255,0.0002099,-0.0002099,0,3.157389,0.3639778,-0.3639778,0,0.0009931739798,104.010254,-104.010254,0,3.5159824,0.376811,-0.376811,0,29.1145095,,,,592.4437457,,,,10.5011,0.006,-0.006,0,166.485,0.6845,-0.6845,0,5821,190,-190,0,4.44094,0.328731,-0.328731,0,0.96445,0.0476683,-0.0476683,0,2018-11-14 15:06:55,2021-10-29 12:59:15,13.8428165768062,1.28,11.026,9.92,9.648,23.6138069409839,
2150.01,230267547,FP,17h38m21.87s,264.591131,+18d28m25.95s,18.473875,7.895,0.041,-0.041,0,10.06,0.055,-0.055,0,2459768.269102,0.001893,-0.001893,0,2.2263798,0.0000123,-0.0000123,0,2.863,0.23,-0.23,0,0.00127,0.905012,-0.905012,0,6.51393,0.326362,-0.326362,0,2064.9,,,,1877,,,,10.4288,0.006,-0.006,0,370.536,3.975,-3.975,0,6446.3,103.4,-103.4,0,4.03,0.08,-0.08,0,1.84,0.07,-0.07,0,2020-08-10 17:26:48,2022-08-17 10:10:01,30.857431783356,1.15,10.775,9.926,9.726,71.2378005224702,
2151.01,23389848,FP,18h20m28.31s,275.117976,+30d51m21.17s,30.85588,3.331,0.093,-0.093,0,17.336,0.124,-0.124,0,2459014.36854,0.00208,-0.00208,0,15.64643,0.0022,-0.0022,0,7.75,0.593,-0.593,0,0.00601,1.17312,-1.17312,0,16.1126,0.887288,-0.887288,0,323.367,,,,1181,,,,10.142,0.006,-0.006,0,277.934,3.9955,-3.9955,0,5660,128.7,-128.7,0,3.86,0.08,-0.08,0,1.95,0.1,-0.1,0,2020-08-10 17:26:48,2021-10-29 12:59:15,100.156485712511,1.15,10.753,9.446,9.118,201.636948601548,
2152.01,395393265,CP,01h45m21.35s,26.338972,+77d47m24.44s,77.790123,27.643,0.04,-0.04,0,-11.634,0.048,-0.048,0,2459883.441847,0.000629,-0.000629,0,3.3772835,0.0001472,-0.0001472,0,3.6434514,0.0449611,-0.0449611,0,0.0072164961357,105.75039,-105.75039,0,15.3058361,0.7087468,-0.7087468,0,2195.7879328,,,,1745.8918919,,,,10.7053,0.006,-0.006,0,303.006,3.0795,-3.0795,0,6688,148.6,-148.6,0,4.11,0.09,-0.09,0,1.73235,0.0773467,-0.0773467,0,2020-08-10 17:26:48,2023-02-21 16:02:01,93.6866996584893,1.15,11.436,9.973,9.669,285.155694400102,
2153.01,406855039,FP,18h19m28.92s,274.87052,+71d14m55.05s,71.248626,-2.157,0.047,-0.047,0,18.334,0.071,-0.071,0,2459391.951972,0.001715,-0.001715,0,2.7180835,0.0000227,-0.0000227,0,6.1842922,0.1697885,-0.1697885,0,0.0003291728205,22.274033,-22.274033,0,4.2423946,0.3834439,-0.3834439,0,3009.1075587,,,,1888.9879062,,,,9.54581,0.006,-0.006,0,238.675,1.6105,-1.6105,0,5668,127.1,-127.1,0,3.76,0.08,-0.08,0,2.1805999,0.110729,-0.110729,0,2020-08-10 17:26:48,2023-02-13 16:02:01,17.6708786245484,1.15,10.209,8.918,8.605,33.6174883059746,
2154.01,428787891,CP,04h44m06.76s,71.028148,+84d21m51.35s,84.364265,-10.783,0.036,-0.036,0,15.218,0.043,-0.043,0,2459768.102761,0.000245,-0.000245,0,3.8240826,0.0000026,-0.0000026,0,2.5172521,0.0150334,-0.0150334,0,0.0100961098633,71.32192,-71.32192,0,16.0547024,0.7449469,-0.7449469,0,1005.8946259,,,,1436.3420387,,,,10.6611,0.009,-0.009,0,296.46,2.1585,-2.1585,0,6243,133.5,-133.5,0,4.24,0.08,-0.08,0,1.38719,0.0639749,-0.0639749,0,2020-08-10 17:26:48,2023-06-13 16:02:07,99.6888765389356,1.15,11.068,10.154,9.864,297.664262271426,
2155.01,461591646,PC,00h23m12.06s,5.800269,+84d27m10.22s,84.452839,22.255,0.04,-0.04,0,-1.251,0.042,-0.042,0,2459913.983994,0.001253,-0.001253,0,3.7246883,0.0000045,-0.0000045,0,3.078,0.088,-0.088,0,0.00332,0.321945,-0.321945,0,10.8811,0.506214,-0.506214,0,686.503,,,,1426,,,,10.9939,0.01,-0.01,0,416.077,3.8915,-3.8915,0,6144,131.6,-131.6,0,4.02,0.08,-0.08,0,1.74,0.08,-0.08,0,2020-08-10 17:26:48,2023-03-06 16:02:02,60.122690379782,1.15,11.728,10.417,10.158,96.7500511798965,
2156.01,258402425,FP,18h17m40s,274.416666,+23d55m03.64s,23.917679,15.464,0.029,-0.029,0,-17.322,0.046,-0.046,0,2459011.05035,0.00358,-0.00358,0,0.67554,0.00016,-0.00016,0,0.922,0.174,-0.174,0,0.00068,468.16,-468.16,0,15.6973,,,0,7493.17,,,,2591,,,,9.87437,0.006,-0.006,0,253.011,1.8815,-1.8815,0,4872,122,-122,0,,,,0,2.74,,,0,2020-08-10 17:26:48,2021-10-29 12:59:15,96.8135644388277,1.15,10.726,9.01,8.464,61.6629464517937,
